name,volume,wall_thickness,manifold,positive_volume,no_intersections,thick_walls
/data/csc4801/KedzioraLab/thingiverse/person/stls/Cloaked_Wanderer/cloaked_wanderer.stl,,0.19292832913069016,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Cloaked_Wanderer/cloaked_wanderer_lean_on_staff.stl,,0.12411873740432083,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Cloaked_Wanderer/cloaked_wanderer_staff_thrust.stl,,0.1699313272375816,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/YCT_Thin_Climbing_Person/YCT_again.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/YCT_Thin_Climbing_Person/y.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/YCT_Thin_Climbing_Person/t.stl,,0.0689892399115245,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Person_Bank_-_H/radio.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Delorean_Pass_VTX_Moused.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Delorean_Pass_VTX_NoMouse.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Delorean_Driver_VTX_moused.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Delorean_Driver_VTX.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Taillight.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Front_Windshield.stl,,0.1016267290416402,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Driver_Window.stl,-266.0436353946277,0.06623249061204775,True,False,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Third_person_view_drift_body_for_WLToys_1-28th_scale_cars/Passenger_Window.stl,,0.06431540716376016,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/ARTICULATED_AXOLOTL/articulated_axolotl_2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Ultra_Generic_Person_Scale_Figure_for_Models/UltraGenericPerson.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Elliot_(Mr_Robot)__Rami_Malek/MR.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Articulated_Sea_Dragon/sea-dragon.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Chanterelle_the_Myconid_or_Mushroom_Person/Chanterelle_with_Rounded_Base.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Chanterelle_the_Myconid_or_Mushroom_Person/Chanterelle_with_Just_Mushroom_Base.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Puppet_Head_-_Old_Person_/Old_Person_Puppet_Head.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Hollow/Hollow.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Oral-b_tooth_brush_stand_2_person/Tooth_Brush_Stand_2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/PERSON/PERSON.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Shadow_Fiend_Dota_2/Head_low_quality.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Shadow_Fiend_Dota_2/Right_hand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Shadow_Fiend_Dota_2/Left_hand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Shadow_Fiend_Dota_2/Right_wing.stl,,0.08153432391467053,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Shadow_Fiend_Dota_2/Left_wing.stl,,0.08304422892463793,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Echo__3_tone_whistle/Full-Size-129db-Whistle-No-Wings-V2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Echo__3_tone_whistle/Micro-Size-129db-whistle-v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Larry_the_Engineer_/larry.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Two_Person_Dome_Tent_Modern_32mm_***Massively_Upgraded***/2_Person_Tent_Floor_v3_w_Sleeping_Bags.stl,,0.18471286595463507,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/person/stls/Two_Person_Dome_Tent_Modern_32mm_***Massively_Upgraded***/2_Person_Tent_v3_with_Attached_Floor_with_Sleeping_Bags_and_Lantern.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Two_Person_Dome_Tent_Modern_32mm_***Massively_Upgraded***/2_Person_Tent_v3_with_Attached_Floor.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/benchy_quick_print/3d_benchy_quick_print.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/StormTrooper_Egg_cup/stormtroopereggcup.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/StormTrooper_Egg_cup/stormtrooper_eggcup_smooth2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/person/stls/Person_Silhouette_Cookie_Cutter/cookie_cutter.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_Piano_and_Stool/Piano_case.stl,,0.09401791577097322,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/key_frame.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/pedal_base.stl,,0.10982073563354698,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/wheel_x3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/pedals.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/sound_board.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_piano_with_moving_parts/bench.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano/Piano.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Tusks_The_3D-Printable_Piano_Transformer/tusksv2exploded.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Customizable_Thumb_Piano/ThumbPiano4m75Tines.stl,,0.006214668905633734,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Upright_Piano_(Advice_appreciated)/Piano.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/steinway_grand_piano/STEINWAY_GRAND_PIANO-open.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/steinway_grand_piano/pedals.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/steinway_grand_piano/bottom_panels.stl,,0.1042617252833027,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/steinway_grand_piano/hori_bar.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/steinway_grand_piano/Etc.stl,,0.0851499401872972,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Sustain_Pedal_(updated)/SustainPedal_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Sustain_Pedal_(updated)/Caps_001.stl,9.480364035525399e-05,0.01384312780540029,True,False,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Dioramas_elements_(Grand_Piano)/GrandPiano+Stool_H0.stl,,0.07193306221195317,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_Piano_Model_w-lid_&_Key_cover/White_keys.stl,,0.18351066356063633,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_Piano_Model_w-lid_&_Key_cover/Keyboard-Cover.stl,,0.13491696456732982,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_Piano_Model_w-lid_&_Key_cover/Piano_Body.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Kinematic_Bracelet/PianoBracelet_JazzDayFixed.stl,,0.02980712764451774,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Miniature_toy/piano_small.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Parametric_Piano_Hinge/nowitgoes.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Jewelry_Box/Piano_Box_Notes.stl,,0.10006285494956434,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Jewelry_Box/Piano_Box_Base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Jewelry_Box/Piano_Box_Lid.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Music_Book_Clip/MusicCLip.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Coat_Hanger_Piano_full_keys/Piano_Coat_Hanger_4_white_keys.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Coat_Hanger_Piano_full_keys/Piano_Coat_Hanger_3_white_keys.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Coat_Hanger_Piano_full_keys/Piano_Coat_Hanger_7_white_keys.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Coat_Hanger_Piano_full_keys/Piano_Coat_hanger_black_key.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Hair_Ornament_Get_Girls_Excited_About_STEM/large_music_staff_hairfork.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Playing_Robot/Single_arm.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Playing_Robot/full_octave_parts.stl,,0.16573625346490253,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mad_Piano/MadPiano-bottom.stl,,0.11157892303164904,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mad_Piano/MadPiano-Hinge.stl,,0.15744091709609653,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mad_Piano/MadPiano-cover.stl,,0.06049525298455396,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/laser_k40_update_(ampliamento_piano_di_lavoro)/piedi_regolabili.stl,,0.1642582578213051,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Tools_Holder/Keyboard_Base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Tools_Holder/Piano_Body_.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Tools_Holder/Keyboard.stl,,0.11668031280906889,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/piano_miniature_set/3DP_20126_M-0012_C.stl,,0.06445464732664079,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Articulating_modular_piano_desk_lamp/lamp_project_box_screws_r3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Taylor_Swift_Eras_Tour/TSET_Piano_with_keys.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Taylor_Swift_Eras_Tour/TSET_Piano_no_keys.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mini_Piano_Remixed_as_Coaster/piano.stl,,0.04504200563354713,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mini_Piano_Remixed_as_Coaster/fuss.stl,9.403180567106716e-05,0.010291393423714441,True,False,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Mini_Piano_Remixed_as_Coaster/input.stl,,0.03858949541211237,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Grand_Piano_Ornament/Piano_case.stl,,0.09103519291325743,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Isomorphic_Piano_Keyboard_Overlay_Version_3/together.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/Piano_Music_Box/Piano-Crank.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/OKAY_2_Synth/key_cradle.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/piano/stls/OKAY_2_Synth/okay_text_hold_in.stl,,0.013036909305244187,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/piano/stls/OKAY_2_Synth/speaker_grill.stl,,0.012705539121720821,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ghostbusters_Radio_walkie_talkie/motorola_mt-500_prop_assembled.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Art_Deco_FM_Radio_with_Arduino/main_enclosure.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Multiband_Ground_Plane_Antenna/bottom-fixing-decathlon.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Key_holder_fifties_-_sixties_radio_style/roehrenradio_all2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_Telescope/halfdish.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Retro_mediumwave_detector-radio/SchieberV2_df0fkw.stl,,0.20050645582571425,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Retro_mediumwave_detector-radio/Chassis_df0fkw.stl,,0.002010045427378651,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Pi_Radio/Pi_Radio_-_Pi_Zero_Mount.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Pi_Radio/Pi_Radio_-_Volume_Knob.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_Active_RC_Rim/radioactive_wheel_repaired.stl,,0.07841723046072148,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_Controlled_Glider/FuseMid.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/MPSM_Radio_Telescope_Spinner_-_Visualizer/MP-Select-Mini-Radio-Tele-Spinner-Base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/MPSM_Radio_Telescope_Spinner_-_Visualizer/MP-Select-Mini-Radio-Tele-Spinner-Dish2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/28mm_HAM_-_CB_Radio_-_Mansions_of_Madness_-_Fallout_FWW/HamRadiosolid.stl,,0.0393382249873081,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Rotor_Riot_stick_gimbal_protector_for_Flysky_FS-i6_Radio/Flysky_FS-i6_Stick_Protector_V3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Rotor_Riot_stick_gimbal_protector_for_Flysky_FS-i6_Radio/Flysky_FS-i6_Stick_Protector_V2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Rotor_Riot_stick_gimbal_protector_for_Flysky_FS-i6_Radio/Flysky_FS-i6_Stick_Protector_V6.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Vintage_radio_prop/Body.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Opel_Maultier_Radio_Truck_1-100/Opel_Blitz_Radio_TruckV2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/FWW_-_Fallout_Wasteland_Warfare_-_Radio_Operator_Lost_Signal/falloutradiov2.stl,,0.08300058755886981,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Liberty_ship_for_radio_control/LIBERTY_SHIP_ASSEMBLY.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Liberty_ship_for_radio_control/LIBERTY_SHIP_HULL_SECTION_11.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio/radio.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/HO_Scale_Radio_Tower/radio_tower_flat.stl,,0.0624971335088911,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/FlySky_FS-i6S_Radio_throttle_tension_bar/radio_tension_bar_v0.2.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Portable_Moxon_Antenna_VHF_145_MHz_-_supports/big_clamp.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Portable_Moxon_Antenna_VHF_145_MHz_-_supports/small_clamp.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Portable_Moxon_Antenna_VHF_145_MHz_-_supports/side_support.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Portable_Moxon_Antenna_VHF_145_MHz_-_supports/moxon_supports.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/164_scale_Crawler_Blazer_Radio_Control/Gearbox.stl,,0.015166611968462779,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/164_scale_Crawler_Blazer_Radio_Control/SteeringRod.stl,,0.05938834268112982,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/164_scale_Crawler_Blazer_Radio_Control/RightFrontKnuckle.stl,,0.04810307095996043,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/164_scale_Crawler_Blazer_Radio_Control/LeftFrontKnuckle.stl,,0.04843412571929864,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/164_scale_Crawler_Blazer_Radio_Control/BlazerBody.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/Ubitx_50mm_speaker.stl,,0.2013612663488418,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/Ubitx_speaker_logo.stl,,0.022938755338844916,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/Ubitx-speakergrill-no-lable.stl,,0.079705642737786,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/ubitx-lefthand-side-airvent.stl,,0.12513642473649958,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/ubitx_lefthand_side.stl,,0.008820319444329554,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/uBITX_radio_project/speaker_and_Nextion_spacer.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Philco_Tombstone_Radio_/repaired_-__repaired.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Hand_mic_for_uBitx_radio_kit/Hand_Mic_PTT-rev2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/FM_Radio/Face_Plate.stl,,0.09389111791206932,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Antique_Radio/Antique_Radio.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_Tower/Taller_Truss_Tower_Tapered.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_Mast/Mast_Back.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/K2_Black_Panther_Main_Battle_Tank_Radio_Control/K2_Black_Panther_Barrel_06.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/K2_Black_Panther_Main_Battle_Tank_Radio_Control/K9_Thunder_T03.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/K2_Black_Panther_Main_Battle_Tank_Radio_Control/K2_Black_Panther_wheels_11.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/K2_Black_Panther_Main_Battle_Tank_Radio_Control/K2_Black_Panther_hull_detail.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/K2_Black_Panther_Main_Battle_Tank_Radio_Control/K2_Black_Panther_hull_top.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Wehrmacht_soldier_Radio/wehrmacht_Sniper.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Portal_Radio_Raspberry_Pi_Zero_Airplay_/Portal_Radio_RPI_Zero_mod1_front.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/B36_Truck_Ural_Back_Radio__Cabin/vent.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/B36_Truck_Ural_Back_Radio__Cabin/Antena.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/B36_Truck_Ural_Back_Radio__Cabin/UpperBAR.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/B36_Truck_Ural_Back_Radio__Cabin/b-1_wpl_acessories.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_control_car_/pieza_peqeña.stl,,0.13594982860024596,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_control_car_/cajetinatrasarriba1.stl,,0.09943445013211928,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Radio_control_car_/piezapagirareruedasalante.stl,,0.09642060093454155,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/radio/stls/1950s_Radio_Clock/1950s_Radio.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Car-Marine_Radio_Case/Car_Radio_Case-Case.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/radio/stls/Ham_Radio_Tower_Model_Memento/Ham_Radio_Tower.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Baby_Groot_Air_Plant_Planter/Baby_Groot_Planter.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Piranha_Plant_(Mario)/mouth-white.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Skull_Plant_Hanger/SKULL_PLANTER_upright.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Piranha_plant_V1_/Bottom_Head.stl,,0.1863094533935419,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Plant_Space_Rocket/Plant-Space-Rocket-Unten.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Plant_Space_Rocket/Plant-Space-Rocket-Ring_NEW.stl,,0.041031650073343674,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Plant_Space_Rocket/Plant-Space-Rocket-Unten_NEW_optimized.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Air_Plant_Holder/air_plant_holder_15_in.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Big_Plant_Space_Rocket_with_Pot/Big-Plant-Space-Rocket-Pot.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Big_Plant_Space_Rocket_with_Pot/Big-Plant-Space-Rocket-Replacement-foot.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Parametric_Stackable_Sub-irrigating_Plant_Pot_&_Dish/Soulplant.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/The_Plant_Crutch/Plant_Support.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Tree_Agave/Plant_Support.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Chernobyl_nuclear_plant_V2_/Plant_Support.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Vase_Robert_Plant/VASev1.stl,,0.054434429371707574,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Vase_Robert_Plant/Vasev2hole.stl,,0.032025518795499884,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Adjustable_flower-plant_support/flower_support_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Palm_Tree_(01)/palmtree01_all_parts.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Palm_Tree_(01)/palmtree01_trunk+ground.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Palm_Tree_(01)/palmtree01_leaveshalf.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Flower_Plant_Pot_with_and_without_cup/flower_pot_v3_voro.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Flower_Plant_Pot_with_and_without_cup/flower_pot_v2_voro.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Strange_Mushroom_(Alien_Vegetation_03)/Fungiplant01b.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Shelf_plant_pot/plant_pot2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Shelf_plant_pot/plant_pot.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Rock_Claw_1_(Alien_Vegetation_18)/tree_without_rocks.stl,,0.16452832245639012,True,True,False,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_RockBreaker_(Alien_Vegetation_02)/RockBreaker01_v03.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Tabletop_plant_Shark_Plant_(Alien_Vegetation_23)/DesertSharkPlant_MEDIUM.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/range/stls/Inn_&_Tavern_Items_-_Set_2_-_Kitchen_and_Food_-_28mm_gaming_-_Sample_Items/Sausage_Board.stl,,0.040799442076605616,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Inn_&_Tavern_Items_-_Set_2_-_Kitchen_and_Food_-_28mm_gaming_-_Sample_Items/Cheese_Plate.stl,,0.09224887891819725,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/range/stls/Inn_&_Tavern_Items_-_Set_2_-_Kitchen_and_Food_-_28mm_gaming_-_Sample_Items/Stack_of_Bowls.stl,,0.1460892821284824,True,True,True,False
